t_s,vx,wz
73.595884692,0.214373797178268,0.0122492304071784
73.605883392,0.215370893478394,0.00979938078671694
73.615905304,0.215370893478394,0.0146990800276399
73.625899665,0.216367974877357,0.0122492304071784
73.635899383,0.216367974877357,0.0122492304071784
73.645889896,0.216367974877357,0.0122492304071784
73.655851421,0.217365056276321,0.00979939848184586
73.665613491,0.217365056276321,0.00979939848184586
73.67531918,0.216367974877357,0.0122492304071784
73.685852003,0.215370893478394,0.00979938078671694
73.695854238,0.215370878577232,0.00489969924092293
73.705850554,0.215370878577232,0.00489969924092293
73.715890197,0.215370878577232,0
73.725885985,0.214373797178268,0.00244984962046146
73.735877275,0.214373797178268,-0.00244984962046146
73.745883945,0.213376700878143,-0.00489968108013272
73.75585203,0.211382538080215,-0.00489968108013272
73.765839884,0.21038544178009,-0.00244984962046146
73.775848888,0.21038544178009,-0.00734953070059419
73.785875756,0.208391278982162,-0.00734954932704568
73.795881402,0.207394182682037,-0.00979939848184586
73.805886098,0.205400004982948,-0.00979939848184586
73.815852829,0.204402923583984,-0.00734954932704568
73.825883146,0.203405827283859,-0.00979938078671694
73.835885105,0.201411664485931,-0.00979938078671694
73.845876143,0.200414568185806,-0.00734953070059419
73.855879917,0.200414568185806,-0.00734953070059419
73.865896063,0.198420390486717,-0.0122492304071784
73.875849336,0.196426212787628,-0.00734954932704568
73.885888692,0.197423309087753,-0.00489969924092293
73.895879375,0.196426212787628,-0.00244984962046146
73.905850772,0.196426212787628,-0.00244984962046146
73.915849998,0.196426212787628,-0.00244984962046146
73.925881481,0.196426212787628,-0.00244984962046146
73.935847693,0.197423309087753,0
73.945882154,0.197423309087753,0
73.955886339,0.196426212787628,-0.00244984962046146
73.965880246,0.198420405387878,0.00244984962046146
73.975850957,0.199417486786842,0
73.985882049,0.199417486786842,0
73.995881614,0.199417486786842,0
74.005852193,0.200414568185806,-0.00244983145967126
74.01588515,0.200414568185806,-0.00244983145967126
74.025850149,0.199417486786842,0
74.035850751,0.198420405387878,-0.00244984962046146
74.045879015,0.198420405387878,-0.00244984962046146
74.05588218,0.200414568185806,-0.00244983145967126
74.065881952,0.199417471885681,-0.00489968108013272
74.075880833,0.199417471885681,-0.00489968108013272
74.085876819,0.200414568185806,-0.00734953070059419
74.095852223,0.200414568185806,-0.00734953070059419
74.10588555,0.199417471885681,-0.00489968108013272
