t_s,vx,wz
138.575996635,0.188449516892433,0.00734953070059419
138.585214622,0.186455339193344,0.00734954932704568
138.59598678,0.187452435493469,0.00979938078671694
138.605385413,0.187452435493469,0.00489969924092293
138.616009101,0.187452435493469,0.00979938078671694
138.626018197,0.186455339193344,0.00734954932704568
138.636001448,0.187452435493469,0.00489969924092293
138.646032231,0.187452435493469,0.00489969924092293
138.656010856,0.186455339193344,0.00244984962046146
138.66604236,0.18545825779438,0.00489969924092293
138.676006816,0.186455339193344,0.00244984962046146
138.685410848,0.186455339193344,0.00244984962046146
138.695982958,0.186455339193344,0.00244984962046146
138.705995384,0.186455339193344,0.00244984962046146
138.715955489,0.186455339193344,0.00244984962046146
138.726000695,0.186455339193344,0.00244984962046146
138.73598732,0.188449531793594,0.00244984962046146
138.746015681,0.188449531793594,0.00244984962046146
138.755984865,0.189446613192558,0
138.765413877,0.190443694591522,0.00244983145967126
138.77595417,0.190443694591522,0.00244983145967126
138.785865576,0.191440790891647,0.00489968108013272
138.7959531,0.19243785738945,0.00244984962046146
138.806000901,0.19243785738945,0.00244984962046146
138.815987629,0.193434953689575,0.00489969924092293
138.826010281,0.195429131388664,0.00489969924092293
138.835994248,0.1944320499897,0.00734954932704568
138.845404253,0.193434953689575,0.00489969924092293
138.855955368,0.1944320499897,0.00734954932704568
138.866010879,0.195429131388664,0.00489969924092293
138.875956456,0.195429131388664,0.00489969924092293
138.886026558,0.196426212787628,0.00244984962046146
138.895981933,0.196426212787628,0.00244984962046146
138.905473638,0.197423309087753,0.00489969924092293
138.915843284,0.196426212787628,0.00244984962046146
138.925353264,0.196426212787628,0.00244984962046146
138.93584427,0.196426212787628,0.00244984962046146
138.945841504,0.197423309087753,0.00489969924092293
138.955840673,0.198420405387878,0.00244984962046146
138.965844327,0.197423309087753,0.00489969924092293
138.975984697,0.197423309087753,0.00489969924092293
138.985955661,0.198420390486717,0.00734953070059419
138.996000868,0.198420390486717,0.00734953070059419
139.005384118,0.198420390486717,0.00734953070059419
139.01600317,0.199417471885681,0.00489968108013272
139.025986757,0.200414568185806,0.00734953070059419
139.036012674,0.200414568185806,0.00734953070059419
139.045985579,0.202408745884895,0.00734953070059419
139.056004378,0.201411664485931,0.00979938078671694
139.065962451,0.203405827283859,0.00979938078671694
