t_s,Fx_left,Fy_left,Fz_left,Fx_right,Fy_right,Fz_right
57.558046035,-4.25699996948242,4.80310010910034,11.2175998687744,4.58380031585693,4.7773003578186,13.5600004196167
57.568023638,-4.1710000038147,4.64400005340576,11.4963998794556,4.57950019836426,4.76440000534058,13.4160003662109
57.578020049,-4.12800025939941,4.59240007400513,11.5046005249023,4.61390018463135,4.66980028152466,13.4000005722046
57.588017952,-4.15380001068115,4.5064001083374,11.2586002349854,4.56660032272339,4.49350023269653,13.4640007019043
57.598032646,-4.19250011444092,4.5322003364563,11.2258005142212,4.45480012893677,4.416100025177,13.4320011138916
57.608041223,-4.28280019760132,4.48060035705566,11.3816003799438,4.33870029449463,4.47200012207031,13.2240009307861
57.61803987,-4.416100025177,4.29139995574951,11.4390001296997,4.25699996948242,4.42470026016235,13.0240001678467
57.628037351,-4.52790021896362,4.14090013504028,11.4471998214722,4.1710000038147,4.28710031509399,12.8800010681152
57.63802841,-4.57520008087158,4.0076003074646,11.4308004379272,4.12370014190674,4.17960023880005,12.8640003204346
57.648023975,-4.52360010147095,3.88290023803711,11.4800004959106,4.15380001068115,4.1624002456665,13.0000009536743
57.65802843,-4.48920011520386,3.8313000202179,11.8243999481201,4.24840021133423,4.17530012130737,13.0160007476807
57.668025388,-4.45050001144409,3.93880009651184,11.9638004302979,4.23550033569336,4.15810012817383,12.9680004119873
57.678037513,-4.45910024642944,4.09360027313232,11.8489999771118,4.13660001754761,4.17960023880005,12.7920007705688
57.6880305,-4.54940032958984,4.26560020446777,12.0130004882812,4.02480030059814,4.18390035629272,12.7120008468628
57.698008343,-4.66550016403198,4.19250011444092,12.086799621582,3.92590022087097,4.22690010070801,12.3520002365112
57.708043052,-4.71280002593994,4.02050018310547,12.127799987793,3.8313000202179,4.12800025939941,12.0640001296997
57.718038318,-4.77300024032593,4.03770017623901,12.0047998428345,3.75390005111694,3.90870022773743,12.0560007095337
57.7280215,-4.82030010223389,4.0721001625061,12.332799911499,3.76250004768372,3.9173002243042,12.2880001068115
57.738025813,-4.84610033035278,4.03340005874634,12.4804000854492,3.83560013771057,4.11940002441406,12.2400007247925
57.748029541,-4.77300024032593,3.96030020713806,12.4968004226685,3.87860012054443,4.14520025253296,12.032000541687
57.758015648,-4.73860025405884,3.96030020713806,12.5542001724243,3.81840014457703,3.99040007591248,12.0800008773804
57.768026313,-4.81599998474121,4.0076003074646,12.668999671936,3.77970004081726,4.01620006561279,12.1520004272461
57.778006225,-4.93210029602051,3.9818000793457,12.8330001831055,3.81410002708435,4.03340005874634,12.1440010070801
57.788009872,-4.99660015106201,3.87430024147034,13.2348003387451,3.81840014457703,3.87430024147034,12.1200008392334
57.798032918,-5.03960037231445,3.77970004081726,13.3741998672485,3.74530005455017,3.74960017204285,12.2000007629395
57.808039217,-5.09120035171509,3.85710024833679,13.5710000991821,3.80550003051758,3.65070009231567,12.3360004425049
57.818022327,-5.13850021362305,3.91300010681152,13.6940002441406,3.88290023803711,3.71520018577576,12.4240007400513
57.8280355,-5.15140008926392,3.88290023803711,13.6612005233765,3.9173002243042,3.72810006141663,12.3440008163452
57.838012756,-5.13850021362305,3.90870022773743,13.7760000228882,3.94740009307861,3.74100017547607,12.3840007781982
57.848025596,-5.18149995803833,3.99470019340515,14.0055999755859,3.98610019683838,3.84850001335144,12.496000289917
57.85800667,-5.20730018615723,4.02480030059814,14.0958003997803,4.04629993438721,3.88720011711121,12.6800003051758
57.868021468,-5.27180004119873,4.02909994125366,14.2762002944946,4.14520025253296,3.91300010681152,12.9120006561279
57.878019216,-5.34920024871826,4.03770017623901,14.5631999969482,4.20539999008179,3.99040007591248,13.0160007476807
57.888015957,-5.39219999313354,4.08930015563965,14.5385999679565,4.28710031509399,4.06349992752075,13.0880002975464
57.898017161,-5.39650011062622,4.21400022506714,14.6042003631592,4.38600015640259,4.11509990692139,13.1440010070801
57.908044956,-5.40510034561157,4.32150030136108,14.702600479126,4.46770000457764,4.1710000038147,13.1680002212524
57.918023466,-5.44379997253418,4.35590028762817,14.8255996704102,4.46770000457764,4.19680023193359,13.2640008926392
57.928024472,-5.49970006942749,4.39030027389526,15.0715999603271,4.45050001144409,4.20110034942627,13.4480009078979
57.938016847,-5.55130004882812,4.41180038452148,15.1946001052856,4.46340036392212,4.22259998321533,13.5600004196167
57.948002642,-5.61580038070679,4.37739992141724,15.2356004714966,4.52360010147095,4.28710031509399,13.6560010910034
57.958003975,-5.68460035324097,4.36450004577637,15.2027997970581,4.5064001083374,4.38170003890991,13.5920009613037
57.968013948,-5.67600011825562,4.35590028762817,15.1618003845215,4.49350023269653,4.46770000457764,13.4720010757446
57.978028777,-5.66310024261475,4.29139995574951,15.0715999603271,4.45050001144409,4.39030027389526,13.3680009841919
57.98800993,-5.68460035324097,4.13660001754761,14.9568004608154,4.44620037078857,4.22690010070801,13.3120002746582
57.998000741,-5.70180034637451,4.01620006561279,15.0223999023438,4.48489999771118,4.1624002456665,13.4320011138916
58.008030124,-5.74910020828247,3.95600008964539,15.2684001922607,4.47630023956299,4.11509990692139,13.528000831604
58.018001949,-5.76200008392334,3.85280013084412,15.0715999603271,4.49780035018921,4.03770017623901,13.6880006790161
58.028014915,-5.71470022201538,3.84420013427734,14.923999786377,4.5322003364563,4.03340005874634,13.6720008850098
