t_s,vx_raw,vx_filt
29.528044422,0.202408730983734,0.201511435969495
29.538001608,0.202408730983734,0.202534768898453
29.54805089,0.204402923583984,0.203575202623796
29.558039685,0.203405827283859,0.204608458944734
29.5680025,0.206397086381912,0.205612025282523
29.578050664,0.207394182682037,0.20656330987454
29.58800908,0.207394182682037,0.207445015453364
29.598024728,0.208391278982162,0.208248926788848
29.607989661,0.209388360381126,0.208973166024273
29.617983358,0.21038544178009,0.209621026216163
29.628003358,0.209388360381126,0.210202753051088
29.637984143,0.21038544178009,0.210732278590986
29.647981932,0.21038544178009,0.211218724940878
29.65798855,0.212379619479179,0.211661698682803
29.667983106,0.212379619479179,0.212055504727875
29.67801049,0.212379619479179,0.212396971552348
29.687978361,0.213376700878143,0.212689017772516
29.698005552,0.212379619479179,0.212939989398302
29.707978891,0.213376700878143,0.213161348975653
29.717989873,0.212379619479179,0.21336356456505
29.727964891,0.214373797178268,0.213552635515934
29.73795083,0.213376700878143,0.21373102423922
29.747996447,0.214373797178268,0.213901539262411
29.757994495,0.213376700878143,0.214068804614081
29.768012453,0.213376700878143,0.214235604714911
29.77798305,0.214373797178268,0.214396681540699
29.787952144,0.214373797178268,0.214536580559888
29.797974086,0.215370878577232,0.214634315332175
29.808001155,0.215370878577232,0.214671174357762
29.817976539,0.214373797178268,0.214636759647891
29.827923046,0.215370878577232,0.214529635096227
29.837944279,0.214373797178268,0.214355433607753
29.847958712,0.213376700878143,0.214125109241325
29.85799505,0.214373797178268,0.213850597811548
29.867985161,0.213376700878143,0.213541654042241
29.87795072,0.213376700878143,0.213207600139751
29.887996428,0.213376700878143,0.212859807123793
29.897941385,0.212379619479179,0.212513367599257
29.907976639,0.211382538080215,0.212186383892111
29.917951201,0.212379619479179,0.211895241922419
29.927953761,0.209388345479965,0.211649491720218
29.937956094,0.212379619479179,0.211447360081342
29.947948636,0.211382538080215,0.21127569479223
29.957955991,0.211382538080215,0.21111833246469
29.967942912,0.211382538080215,0.210963853923858
29.977946989,0.21038544178009,0.210806397119904
29.987958125,0.21038544178009,0.210642396357403
29.997939546,0.21038544178009,0.210466042245568
30.00796831,0.21038544178009,0.210267539698545
30.017945299,0.21038544178009,0.210035623231834
30.027948653,0.21038544178009,0.209761874184377
30.037954614,0.209388360381126,0.209444396558469
30.047950257,0.209388360381126,0.209088354764582
30.057947148,0.207394182682037,0.208702089719288
30.067951423,0.208391278982162,0.208290063069251
30.077969271,0.207394182682037,0.207847799566502
30.087938791,0.208391278982162,0.207364058532913
30.097940771,0.207394182682037,0.20682898813454
30.107952511,0.206397086381912,0.206241824187579
30.117954921,0.205400004982948,0.205611670661607
30.127953402,0.205400004982948,0.204952687791331
30.137946471,0.203405827283859,0.204280135959592
30.147950294,0.203405827283859,0.203607017673486
30.157943617,0.204402923583984,0.202942348327754
30.167942325,0.202408730983734,0.202297388832059
30.177950602,0.202408730983734,0.201694311676232
30.187952635,0.200414568185806,0.201166427009671
30.197950499,0.199417471885681,0.200749497520555
30.207923732,0.199417471885681,0.200468801299416
30.217946525,0.200414568185806,0.200330548738586
30.227929706,0.200414568185806,0.200325117369136
30.237944868,0.200414568185806,0.200436667310582
30.247943196,0.201411664485931,0.20065001345356
30.257924296,0.200414568185806,0.20095369873745
30.267929647,0.200414568185806,0.201338239208476
30.277946647,0.201411664485931,0.201788483755546
30.287923376,0.201411664485931,0.202276959707773
30.297931224,0.203405827283859,0.202763866903435
30.30793375,0.204402923583984,0.203204301229093
30.317930694,0.203405827283859,0.203559519119456
30.327927446,0.204402923583984,0.203802530020452
30.337951678,0.204402923583984,0.20391614117161
30.347930643,0.204402923583984,0.203891953904596
30.357935426,0.203405827283859,0.203730685638777
30.367944123,0.203405827283859,0.2034387199364
30.377929906,0.203405827283859,0.20302354185321
30.387932253,0.203405827283859,0.202494561666245
30.397923385,0.202408745884895,0.201869159987928
30.407933944,0.201411664485931,0.201177101567544
30.417929245,0.199417471885681,0.200457631692352
30.427945808,0.199417471885681,0.199749974267786
30.43792349,0.199417471885681,0.199085727709027
30.447930953,0.197423309087753,0.198488999390547
30.457929078,0.198420405387878,0.197978337245817
30.467933221,0.197423309087753,0.197567292301996
30.477927365,0.196426212787628,0.197265849703741
30.487930946,0.196426212787628,0.197078472575303
30.497936202,0.196426212787628,0.196998568310596
30.507929572,0.196426212787628,0.197005931274651
30.517929093,0.198420405387878,0.197069964311523
30.527928882,0.197423309087753,0.197159072318604
30.537920891,0.197423309087753,0.197250185831641
30.54793877,0.198420405387878,0.197331074331772
30.557919639,0.197423309087753,0.197399866595722
30.567914737,0.197423309087753,0.197464677749549
30.577944029,0.197423309087753,0.197539432652946
30.587918211,0.197423309087753,0.197638394081203
30.597925045,0.197423309087753,0.197773112962503
